Peter & Gordon,World Without Love,DK3050,,,,
Beach Boys,Little Deuce Coupe,DK3050,,,,
"Valli, Frankie",My Eyes Adored You,DK3050,,,,
Everly Brothers,Let It Be Me,DK3050,,,,
Jan & Dean,Surf City,DK3050,,,,
Jan & Dean,Little Old Lady From Pasadena,DK3050,,,,
Beach Boys,I Get Around,DK3050,,,,
"Taylor, James",Country Road,DK3049,,,,
Creedence Clearwater Revival,Travelin' Band,DK3049,,,,
Creedence Clearwater Revival,Bad Moon Rising,DK3049,,,,
"Taylor, James",Handy Man,DK3049,,,,
"Blood, Sweat & Tears",You've Made Me So Very Happy,DK3049,,,,
"Blood, Sweat & Tears",Spinning Wheel,DK3049,,,,
Creedence Clearwater Revival,Lookin' Out My Back Door,DK3049,,,,
Creedence Clearwater Revival,Proud Mary,DK3049,,,,
"Blood, Sweat & Tears",And When I Die,DK3049,,,,
"Band, The",Night They Drove Old Dixie Down,DK3049,,,,
Creedence Clearwater Revival,Fortunate Son,DK3049,,,,
"Monroe, Vaughn",Ghost Riders In The Sky,DK3049,,,,
Creedence Clearwater Revival,Green River,DK3049,,,,
"Band, The","Weight, The",DK3049,,,,
"Taylor, James",Carolina In My Mind,DK3049,,,,
"John, Elton",Saturday Night's Alright,DK3048,,,,
"Lennon, John",Woman,DK3048,,,,
Donovan,Hurdy Gurdy Man,DK3048,,,,
"Idol, Billy",Dancing With Myself,DK3048,,,,
"Stewart, Rod",Love Touch,DK3048,,,,
"Cocker, Joe",Letter,DK3048,,,,
Donovan,Mellow Yellow,DK3048,,,,
Donovan,Wear Your Love Like Heaven,DK3048,,,,
"John, Elton",Goodbye Yellow Brick Road,DK3048,,,,
New Vaudeville Band,Winchester Cathedral,DK3048,,,,
"Cocker, Joe",High Time We Went,DK3048,,,,
Donovan,Sunshine Superman,DK3048,,,,
"John, Elton",Rocket Man,DK3048,,,,
"Collins, Phil",Groovy Kind Of Love,DK3048,,,,
"Idol, Billy",Cradle Of Love,DK3048,,,,
Queen,We Will Rock You,DK3047,,,,
Moody Blues,Nights In White Satin,DK3047,,,,
Rolling Stones,Carol,DK3047,,,,
Jethro Tull,Bungle In The Jungle,DK3047,,,,
Cream,Strange Brew,DK3047,,,,
Queen,Somebody To Love,DK3047,,,,
Rolling Stones,Little Red Rooster,DK3047,,,,
U2,With Or Without You,DK3047,,,,
U2,Desire,DK3047,,,,
Queen,Another One Bites The Dust,DK3047,,,,
Queen,Killer Queen,DK3047,,,,
Queen,You're My Best Friend,DK3047,,,,
Rolling Stones,Harlem Shuffle,DK3047,,,,
Jethro Tull,Locomotive Breath,DK3047,,,,
Led Zeppelin,Whole Lotta Love,DK3047,,,,
Herman's Hermits,Mrs. Brown You've Got A Lovely Daughter,DK3046,,,,
Gentrys,Keep On Dancing,DK3046,,,,
Monkees,Pleasant Valley Sunday,DK3046,,,,
Monkees,Last Train To Clarksville,DK3046,,,,
"Roe, Tommy",Dizzy,DK3046,,,,
"Revere, Paul & The Raiders",Just Like Me,DK3046,,,,
"Revere, Paul & The Raiders",Good Thing,DK3046,,,,
Herman's Hermits,There's A Kind Of Hush,DK3046,,,,
Monkees,Stepping Stone,DK3046,,,,
"Revere, Paul & The Raiders",Indian Reservation,DK3046,,,,
"Lewis, Gary & The Playboys",This Diamond Ring,DK3046,,,,
Herman's Hermits,I'm Into Something Good,DK3046,,,,
Herman's Hermits,Can't You Hear My Heartbeat,DK3046,,,,
Freddie & The Dreamers,I'm Telling You Now,DK3046,,,,
Monkees,Valleri,DK3046,,,,
Hollies,"He Ain't Heavy, He's My Brother",DK3045,,,,
Bread,Everything I Own,DK3045,,,,
Bread,Make It With You,DK3045,,,,
Guess Who,Laughing,DK3045,,,,
"Association, The",Never My Love,DK3045,,,,
Bread,If,DK3045,,,,
Classics IV,Traces,DK3045,,,,
Gerry & The Pacemakers,Don't Let The Sun Catch You Crying,DK3045,,,,
Lemon Pipers,Green Tambourine,DK3045,,,,
"Association, The",Cherish,DK3045,,,,
"Ronstadt, Linda",Different Drum,DK3045,,,,
"Association, The",Windy,DK3045,,,,
Hollies,Bus Stop,DK3045,,,,
We Five,You Were On My Mind,DK3045,,,,
Bread,Baby I'm A Want You,DK3045,,,,
Animals,See See Rider,DK3044,,,,
War,Why Can't We Be Friends,DK3044,,,,
Jefferson Airplane,White Rabbit,DK3044,,,,
Animals,Don't Let Me Be Misunderstood,DK3044,,,,
Zombies,Time Of The Season,DK3044,,,,
Byrds,Mr. Tambourine Man,DK3044,,,,
"Burdon, Eric & War",Spill The Wine,DK3044,,,,
Animals,It's My Life,DK3044,,,,
Animals,We Gotta Get Out Of This Place,DK3044,,,,
Yardbirds,For Your Love,DK3044,,,,
Jefferson Airplane,Somebody To Love,DK3044,,,,
Zombies,She's Not There,DK3044,,,,
Zombies,Tell Her No,DK3044,,,,
War,Cisco Kid,DK3044,,,,
Animals,I Put A Spell On You,DK3044,,,,
Roy Acuff,Wabash Cannonball,DK3043,,,,
"Reeves, Jim",Welcome To My World,DK3043,,,,
"Campbell, Glen",Wichita Lineman,DK3043,,,,
Bill Anderson,Still,DK3043,,,,
"Owens, Buck",I've Got A Tiger By The Tail,DK3043,,,,
"Campbell, Glen",Gentle On My Mind,DK3043,,,,
"Wills, Bob",San Antonio Rose,DK3043,,,,
"Campbell, Glen",Rhinestone Cowboy,DK3043,,,,
"Campbell, Glen",Galveston,DK3043,,,,
"Preston, Johnny",Running Bear,DK3043,,,,
Bobby Bare,Detroit City,DK3043,,,,
"Frizzell, Lefty",Long Black Veil,DK3043,,,,
"Price, Ray",Heartaches By The Number,DK3043,,,,
Sons Of The Pioneers,Cool Water,DK3043,,,,
"Ray, Johnnie",Cry,DK3043,,,,
"Johnson, Michael",Give Me Wings,DK3042,,,,
"Williams, Don",I Believe In You,DK3042,,,,
"Skaggs, Ricky",Country Boy,DK3042,,,,
"Milsap, Ronnie",What A Difference You've Made In My Life,DK3042,,,,
"Milsap, Ronnie",No Gettin' Over Me,DK3042,,,,
"Milsap, Ronnie",Any Day Now,DK3042,,,,
"McDaniel, Mel",Baby's Got Her Blue Jeans On,DK3042,,,,
"McDowell, Ronnie",You're Gonna Ruin My Bad Reputation,DK3042,,,,
"Milsap, Ronnie",I Wouldn't Have Missed It For The World,DK3042,,,,
"Conlee, John",Busted,DK3042,,,,
"Rabbitt, Eddie",I Love A Rainy Night,DK3042,,,,
"Rabbitt, Eddie",On Second Thought,DK3042,,,,
"Crowell, Rodney",I Couldn't Leave You If I Tried,DK3042,,,,
"Dean, Billy",Somewhere In My Broken Heart,DK3042,,,,
"Milsap, Ronnie",It Was Almost Like A Song,DK3042,,,,
"Haggard, Merle",Chill Factor,DK3041,,,,
"Haggard, Merle",Twinkle Twinkle Lucky Star,DK3041,,,,
"Haggard, Merle",Back To The Barrooms,DK3041,,,,
"Haggard, Merle",Are The Good Times Really Over,DK3041,,,,
"Haggard, Merle",My Favorite Memory,DK3041,,,,
"Haggard, Merle",I Think I'll Just Stay Here & Drink,DK3041,,,,
"Haggard, Merle",Ramblin' Fever,DK3041,,,,
"Haggard, Merle",Carolyn,DK3041,,,,
"Haggard, Merle",It's Been A Great Afternoon,DK3041,,,,
"Haggard, Merle",If We Make It Through December,DK3041,,,,
"Haggard, Merle",Today I Started Loving You Again,DK3041,,,,
"Haggard, Merle",Mama Tried,DK3041,,,,
"Haggard, Merle",Emptiest Arms In The World,DK3041,,,,
"Haggard, Merle & Willie Nelson",Reasons To Quit,DK3041,,,,
"Haggard, Merle",Big City,DK3041,,,,
"Rogers, Kenny & Kim Carnes",Don't Fall In Love With A Dreamer,DK3040,,,,
"Mandrell, Barbara",Years,DK3040,,,,
"Rogers, Kenny",Coward Of The County,DK3040,,,,
"Hart, Freddie",Easy Loving,DK3040,,,,
"Twitty, Conway",She's Got A Single Thing In Mind,DK3040,,,,
"Parton, Dolly",Jolene,DK3040,,,,
"Harris, Emmylou",Blue Kentucky Girl,DK3040,,,,
"Williams, Don",Lord Have Mercy On A Country Boy,DK3040,,,,
"Osmond, Marie",Paper Roses,DK3040,,,,
"Parton, Dolly & Friends",Romeo,DK3040,,,,
Bellamy Brothers,If I Said You Had A Beautiful Body,DK3040,,,,
"Lee, Johnny",Lookin' For Love,DK3040,,,,
Oak Ridge Boys,American Made,DK3040,,,,
"Murray, Anne & Dave Loggins",Nobody Loves Me Like You Do,DK3040,,,,
"Murray, Anne",I Just Fall In Love Again,DK3040,,,,
"Morgan, Lorrie",Picture Of Me Without You,DK3039,,,,
"McEntire, Reba",What Am I Gonna Do About You,DK3039,,,,
"Tucker, Tanya",Walking Shoes,DK3039,,,,
"Lawrence, Tracy",Alibis,DK3039,,,,
"Cash, Rosanne",If You Change Your Mind,DK3039,,,,
"Morgan, Lorrie",Five Minutes,DK3039,,,,
"Cash, Rosanne",Runaway Train,DK3039,,,,
"McEntire, Reba",Walk On,DK3039,,,,
"Tillis, Pam",When You Walk In The Room,DK3039,,,,
"Tillis, Pam","Cleopatra, Queen Of Denial",DK3039,,,,
"McBride, Martina",My Baby Loves Me,DK3039,,,,
"Yearwood, Trisha",XXX's & OOO's (An American Girl),DK3039,,,,
"Lang, K.D.",I'm Down To My Last Cigarette,DK3039,,,,
"Tillis, Pam",Maybe It Was Memphis,DK3039,,,,
Alabama,Born Country,DK3038,,,,
Brooks & Dunn,She Used To Be Mine,DK3038,,,,
Forester Sisters,Lyin' In His Arms Again,DK3038,,,,
Judds,Give A Little Love,DK3038,,,,
Diamond Rio,Meet In The Middle,DK3038,,,,
Alabama,Face To Face,DK3038,,,,
"Green, Al & Lyle Lovett",Funny How Time Slips Away,DK3038,,,,
Judds,One Hundred & Two,DK3038,,,,
Highwaymen,Highwayman,DK3038,,,,
Alabama,You've Got The Touch,DK3038,,,,
Forester Sisters,Just In Case,DK3038,,,,
Brooks & Dunn,She's Not The Cheatin' Kind,DK3038,,,,
Alabama,Fallin' Again,DK3038,,,,
Sawyer Brown,Walk,DK3038,,,,
Highway 101,Walkin' Talkin' Cryin' Barely Beatin' Broken Heart,DK3038,,,,
"Tritt, Travis",Help Me Hold On,DK3037,,,,
"Travis, Randy",Hard Rock Bottom Of Your Heart,DK3037,,,,
"Tritt, Travis",Nothing Short Of Dying,DK3037,,,,
"Travis, Randy",I Told You So,DK3037,,,,
"Travis, Randy",Diggin' Up Bones,DK3037,,,,
"Cyrus, Billy Ray",She's Not Crying Anymore,DK3037,,,,
"Travis, Randy",Better Class Of Losers,DK3037,,,,
"Lovett, Lyle",She's No Lady,DK3037,,,,
"Cyrus, Billy Ray",Somebody New,DK3037,,,,
"Black, Clint",Nobody's Home,DK3037,,,,
"Brooks, Garth",Two Of A Kind (Working On A Full House),DK3037,,,,
"Brooks, Garth",Against The Grain,DK3037,,,,
"Keith, Toby",Should've Been A Cowboy,DK3037,,,,
"Tritt, Travis",Can I Trust You With My Heart,DK3037,,,,
"Black, Clint",Walkin' Away,DK3037,,,,
"Overstreet, Paul",Daddy's Come Around,DK3036,,,,
"Walker, Clay",Dreaming With My Eyes Wide Open,DK3036,,,,
"Overstreet, Paul",Ball & Chain,DK3036,,,,
"Strait, George",Love Without End Amen,DK3036,,,,
"Stone, Doug",These Lips Don't Know How To Say Goodbye,DK3036,,,,
"Gill, Vince",No Future In The Past,DK3036,,,,
"Yoakam, Dwight",You're The One,DK3036,,,,
"Raye, Collin","One Boy, One Girl",DK3036,,,,
"Shelton, Ricky Van",I Am A Simple Man,DK3036,,,,
"Keith, Toby",Little Less Talk & A Lot More Action,DK3036,,,,
"Diffie, Joe",John Deere Green,DK3036,,,,
"Gill, Vince",Take Your Memory With You,DK3036,,,,
"Shelton, Ricky Van",I've Cried My Last Tear For You,DK3036,,,,
"Raye, Collin",Every Second,DK3036,,,,
"McCoy, Neal",No Doubt About It,DK3036,,,,
Temptations,Ball Of Confusion,DK2035,,,,
"Gaye, Marvin",Ain't That Peculiar,DK2035,,,,
Supremes,My World Is Empty Without You,DK2035,,,,
"Gaye, Marvin",Mercy Mercy Me,DK2035,,,,
"Gaye, Marvin & Tammi Terrell",You're All I Need To Get By,DK2035,,,,
Temptations & The Supremes,I'm Gonna Make You Love Me,DK2035,,,,
Supremes,Love Child,DK2035,,,,
Temptations,I Can't Get Next To You,DK2035,,,,
Temptations,I Know I'm Losing You,DK2035,,,,
Four Tops,Bernadette,DK2035,,,,
Temptations,Cloud Nine,DK2035,,,,
Supremes,Back In My Arms Again,DK2035,,,,
Temptations,Beauty Is Only Skin Deep,DK2035,,,,
"Gaye, Marvin",I'll Be Doggone,DK2035,,,,
"Gaye, Marvin & Kim Weston",It Takes Two,DK2035,,,,
"Checker, Chubby",Twist,DK2034,,,,
Traditional,Cotton Fields,DK2034,,,,
"Fender, Freddie",Wasted Days & Wasted Nights,DK2034,,,,
Annie,Tomorrow,DK2034,,,,
"Dylan, Bob",Rainy Day Women #12 & #35,DK2034,,,,
"Clapton, Eric",I Shot The Sheriff,DK2034,,,,
4:00 PM,Sukiyaki,DK2034,,,,
Traditional,Dixie,DK2034,,,,
"Redding, Otis",Try A Little Tenderness,DK2034,,,,
Christian,"Swing Low, Sweet Chariot",DK2034,,,,
Queen,We Are The Champions,DK2034,,,,
Guess Who,Undun,DK2034,,,,
"Cline, Patsy",Leavin' On Your Mind,DK2034,,,,
Traditional,Let Me Call You Sweetheart,DK2034,,,,
"Nelson, Ricky",Garden Party,DK2034,,,,
"Anka, Paul",Put Your Head On My Shoulder,DK2033,,,,
"Humperdinck, Engelbert",After The Lovin',DK2033,,,,
Debby Boone,You Light Up My Life,DK2033,,,,
Traditional,Route 66,DK2033,,,,
Honeydrippers,Sea Of Love,DK2033,,,,
"Jackson, Alan",Chattahoochee,DK2033,,,,
"Orlando, Tony & Dawn",Tie A Yellow Ribbon,DK2033,,,,
"Haley, Bill & His Comets",Rock Around The Clock,DK2033,,,,
"Nelson, Willie",On The Road Again,DK2033,,,,
"Wells, Kitty",It Wasn't God Who Made Honky Tonk Angels,DK2033,,,,
Fleetwood Mac,Say You Love Me,DK2033,,,,
Judds,Love Can Build A Bridge,DK2033,,,,
Traditional,That Old Black Magic,DK2033,,,,
"Presley, Elvis",Can't Help Falling In Love,DK2033,,,,
"Dylan, Bob",Knockin' On Heaven's Door,DK2033,,,,
"Jackson, Michael",Rockin' Robin,DK2032,,,,
"Williams, Andy",Can't Get Used To Losing You,DK2032,,,,
"Como, Perry",And I Love You So,DK2032,,,,
"Clapton, Eric",Lay Down Sally,DK2032,,,,
K.C. & The Sunshine Band,That's The Way I Like It,DK2032,,,,
"Walker, Jr. & The All Stars",What Does It Take To Win You Love,DK2032,,,,
"Tubb, Ernest",Walking The Floor Over You,DK2032,,,,
"Jones, George",She Thinks I Still Care,DK2032,,,,
Blondie,Heart Of Glass,DK2032,,,,
"Franklin, Aretha",Chain Of Fools,DK2032,,,,
Commodores,Still,DK2032,,,,
"Neville, Aaron",Tell It Like It Is,DK2032,,,,
Commodores,Easy,DK2032,,,,
"Rogers, Kenny",She Believes In Me,DK2032,,,,
Bon Jovi,Wanted Dead Or Alive,DK2032,,,,
"Benton, Brook",Rainy Night In Georgia,DK2031,,,,
"Rabbitt, Eddie",Drivin' My Life Away,DK2031,,,,
Doobie Brothers,Black Water,DK2031,,,,
"Smith, Kate",God Bless America,DK2031,,,,
"Cash, Johnny",Daddy Sang Bass,DK2031,,,,
Fleetwoods,Mr. Blue,DK2031,,,,
"Williams, Andy",Born Free,DK2031,,,,
Prince,Kiss,DK2031,,,,
Judds,Have Mercy,DK2031,,,,
"Simon, Carly",Nobody Does It Better,DK2031,,,,
"Doe, Ernie K.",Mother-In-Law,DK2031,,,,
"Fargo, Donna",Happiest Girl In The Whole USA,DK2031,,,,
"Presley, Elvis",Stuck On You,DK2031,,,,
"Mandrell, Barbara",Sleeping Single In A Double Bed,DK2031,,,,
Lovin' Spoonful,Do You Believe In Magic,DK2031,,,,
"Presley, Elvis","I Want You, I Need You, I Love You",DK2030,,,,
"Travis, Randy",Forever & Ever Amen,DK2030,,,,
Four Tops,Ain't No Woman (Like The One I Got),DK2030,,,,
"Denver, John",Thank God I'm A Country Boy,DK2030,,,,
"Rogers, Kenny",Ruby Don't Take Your Love To Town,DK2030,,,,
"Pickett, Wilson",In The Midnight Hour,DK2030,,,,
"Rivers, Johnny",Rockin' Pneumonia & Boogie Woogie Flu,DK2030,,,,
Everly Brothers,Cathy's Clown,DK2030,,,,
Gary Puckett & The Union Gap,Young Girl,DK2030,,,,
"Flack, Roberta",Killing Me Softly (With His Song),DK2030,,,,
"Presley, Elvis",It's Now Or Never,DK2030,,,,
"Clapton, Eric",After Midnight,DK2030,,,,
"Summer, Donna",She Works Hard For The Money,DK2030,,,,
"Jackson, Michael",Beat It,DK2030,,,,
"Denver, John",Annie's Song,DK2030,,,,
Eddy Arnold,Make The World Go Away,DK2029,,,,
Cher,"Gypsys, Tramps & Thieves",DK2029,,,,
Heart,Alone,DK2029,,,,
"Sinatra, Frank",Strangers In The Night,DK2029,,,,
"Presley, Elvis",Heartbreak Hotel,DK2029,,,,
"Dee, Joey & The Starlighters",Peppermint Twist,DK2029,,,,
"Peter, Paul & Mary",Blowin' In The Wind,DK2029,,,,
Creedence Clearwater Revival,Have You Ever Seen The Rain,DK2029,,,,
"Carmen, Eric",Never Gonna Fall In Love Again,DK2029,,,,
Coasters,Charlie Brown,DK2029,,,,
"Peter, Paul & Mary",Leaving On A Jet Plane,DK2029,,,,
Bay City Rollers,Saturday Night,DK2029,,,,
"Newton John, Olivia",Let Me Be There,DK2029,,,,
"Haggard, Merle",Okie From Muskogee,DK2029,,,,
Coasters,Poison Ivy,DK2029,,,,
"Withers, Bill",Lean On Me,DK2028,,,,
"Reddy, Helen",Delta Dawn,DK2028,,,,
REO Speedwagon,Keep On Loving You,DK2028,,,,
"Diamond, Neil",Last Thing On My Mind,DK2028,,,,
"Franklin, Aretha","Do Right Woman, Do Right Man",DK2028,,,,
"Cash, Johnny",Ring Of Fire,DK2028,,,,
"Taylor, James",Steamroller Blues,DK2028,,,,
INXS,Need You Tonight,DK2028,,,,
Four Seasons,Sherry,DK2028,,,,
"Sedaka, Neil",Calendar Girl,DK2028,,,,
"Thomas, B. J.",Hooked On A Feeling,DK2028,,,,
Cheap Trick,Surrender,DK2028,,,,
Traditional,You Are My Sunshine,DK2028,,,,
"Rogers, Kenny",Lucille,DK2028,,,,
"Holly, Buddy",Peggy Sue,DK2028,,,,
Crests,Sixteen Candles,DK2027,,,,
"King, Carole",Beautiful,DK2027,,,,
"Beatles, The",All My Loving,DK2027,,,,
Beach Boys,Surfin' USA,DK2027,,,,
"Beatles, The",I Saw Her Standing There,DK2027,,,,
"Wynette, Tammy",D-I-V-O-R-C-E,DK2027,,,,
"Cline, Patsy",I Fall To Pieces,DK2027,,,,
"Campbell, Glen",It's Only Make Believe,DK2027,,,,
"Nelson, Willie & Waylon Jennings","Mamas, Don't Let Your Babies",DK2027,,,,
"Warwick, Dionne & The Spinners",Then Came You,DK2027,,,,
"Ronstadt, Linda",It's So Easy,DK2027,,,,
"Cline, Patsy",She's Got You,DK2027,,,,
O'Jays,Love Train,DK2027,,,,
"Manilow, Barry",I Write The Songs,DK2027,,,,
Go Go's,We Got The Beat,DK2027,,,,
Dion & The Belmonts,Teenager In Love,DK2026,,,,
Wham,Wake Me Up Before You Go Go,DK2026,,,,
"Presley, Elvis",Teddy Bear,DK2026,,,,
"Presley, Elvis",Hound Dog,DK2026,,,,
"Williams, Andy",Red Roses For A Blue Lady,DK2026,,,,
"Rogers, Kenny & Dolly Parton",Islands In The Stream,DK2026,,,,
"Streisand, Barbra",Evergreen,DK2026,,,,
Anne Murray,You Needed Me,DK2026,,,,
Jay & The Americans,This Magic Moment,DK2026,,,,
"Sinatra, Frank",I've Got You Under My Skin,DK2026,,,,
Elton John,Your Song,DK2026,,,,
"Presley, Elvis",Return To Sender,DK2026,,,,
"John, Elton",Daniel,DK2026,,,,
America,Sister Golden Hair,DK2026,,,,
"Newton John, Olivia",Hopelessly Devoted To You,DK2026,,,,
"Rabbitt, Eddie & Crystal Gayle",You & I,DK2025,,,,
Hello Dolly,Hello Dolly,DK2025,,,,
"Twitty, Conway",Hello Darlin',DK2025,,,,
Pure Prairie League,Amie,DK2025,,,,
Youngbloods,Let's Get Together,DK2025,,,,
Hootie & The Blowfish,Only Wanna Be With You,DK2025,,,,
Sister Sledge,We Are Family,DK2025,,,,
Forester Sisters,Men,DK2025,,,,
"Midler, Bette",Wind Beneath My Wings,DK2025,,,,
Rascals,People Got To Be Free,DK2025,,,,
Guess Who,No Time,DK2025,,,,
Wynonna,Tell Me Why,DK2025,,,,
"Ingram, James",Just Once,DK2025,,,,
"Manchester, Melissa",Through The Eyes Of Love,DK2025,,,,
"Streisand, Barbra",Don't Rain On My Parade,DK2025,,,,
"Shannon, Del",Runaway,DK2024,,,,
"Dunn, Holly",Daddy's Hands,DK2024,,,,
Devo,Whip It,DK2024,,,,
Bread,It Don't Matter To Me,DK2024,,,,
Christmas,Little Drummer Boy,DK2024,,,,
Tears For Fears,Shout,DK2024,,,,
"Clapton, Eric",Willie & The Hand Jive,DK2024,,,,
Louis Armstrong,What A Wonderful World,DK2024,,,,
"Martino, Al",Spanish Eyes,DK2024,,,,
Cabaret,Cabaret,DK2024,,,,
Left Banke,Walk Away Renee,DK2024,,,,
Madonna,Like A Virgin,DK2024,,,,
"Tyler, Bonnie",Total Eclipse Of The Heart,DK2024,,,,
"Raye, Collin",That's My Story,DK2024,,,,
Queen,Bohemian Rhapsody,DK2024,,,,
Christian,Amazing Grace,DK2023,,,,
Irish Songs,When Irish Eyes Are Smiling,DK2023,,,,
"Mason, Dave",We Just Disagree,DK2023,,,,
Patriotic,Star Spangled Banner,DK2023,,,,
"Harris, Rolf",Tie Me Kangaroo Down,DK2023,,,,
Boyz II Men,I'll Make Love To You,DK2023,,,,
Classics IV,Spooky,DK2023,,,,
Alabama,Mountain Music,DK2023,,,,
"King, Carole",I Feel The Earth Move,DK2023,,,,
Jethro Tull,Aqualung,DK2023,,,,
"Dee, Kiki",I've Got The Music In Me,DK2023,,,,
"Estefan, Gloria",Everlasting Love,DK2023,,,,
"Martin, Dean & Domenico Modugno",Volare,DK2023,,,,
"Lee, Peggy",Fever,DK2023,,,,
"Dion, Celine",Power Of Love,DK2023,,,,
"Cole, Nat King & Natalie Cole",Unforgettable,DK2022,,,,
Meat Loaf,Paradise By The Dashboard Lights,DK2022,,,,
"Rogers, Roy & Dale Evans",Happy Trails,DK2022,,,,
"Guthrie, Woody",This Land Is Your Land,DK2022,,,,
Tokens,Lion Sleeps Tonight,DK2022,,,,
Byrds,Turn Turn Turn,DK2022,,,,
Rolling Stones,Little Queenie,DK2022,,,,
ZZ Top,Legs,DK2022,,,,
"Mann, Manfred",Do Wah Diddy Diddy,DK2022,,,,
Brooks & Dunn,Boot Scootin' Boogie,DK2022,,,,
"Branigan, Laura",Gloria,DK2022,,,,
"Diffie, Joe",Prop Me Up Beside The Jukebox,DK2022,,,,
Skyliners,Since I Don't Have You,DK2022,,,,
"Brown, James",I Feel Good,DK2022,,,,
Manhattan Transfer,Boy From New York City,DK2022,,,,
"Chapin, Harry",Cat's In The Cradle,DK2021,,,,
Blondie,One Way Or Another,DK2021,,,,
All 4 One,I Swear,DK2021,,,,
"Gill, Vince",One More Last Chance,DK2021,,,,
"Jones, Tom",Delilah,DK2021,,,,
"Bangles, The",Walk Like An Egyptian,DK2021,,,,
"Charles, Ray",Unchain My Heart,DK2021,,,,
"Parton, Dolly",9 To 5,DK2021,,,,
Fleetwood Mac,Don't Stop,DK2021,,,,
"Newton John, Olivia & John Travolta",Summer Nights,DK2021,,,,
Hammer,Too Legit To Quit,DK2021,,,,
"Poindexter, Buster",Hot Hot Hot,DK2021,,,,
"Houston, Whitney",I Will Always Love You,DK2021,,,,
"McFerrin, Bobby",Don't Worry Be Happy,DK2021,,,,
"Croce, Jim",Bad Bad Leroy Brown,DK2021,,,,
"Smith, Sammi",Help Me Make It Through The Night,DK2020,,,,
"Diffie, Joe",If The Devil Danced (In Empty Pockets),DK2020,,,,
"Myles, Alannah",Black Velvet,DK2020,,,,
"Carpenter, Mary Chapin",Down At The Twist & Shout,DK2020,,,,
"Raitt, Bonnie",Something To Talk About,DK2020,,,,
"Brooks, Garth",Friends In Low Places,DK2020,,,,
Wild Cherry,Play That Funky Music,DK2020,,,,
"Tritt, Travis",Here's A Quarter,DK2020,,,,
"Buffett, Jimmy",Margaritaville,DK2020,,,,
"Idol, Billy",Mony Mony,DK2020,,,,
Isley Brothers,Shout,DK2020,,,,
"Jones, George",He Stopped Loving Her Today,DK2020,,,,
"Jackson, Alan",Don't Rock The Jukebox,DK2020,,,,
Little Feat,Dixie Chicken,DK2020,,,,
"Morrison, Van",Brown Eyed Girl,DK2020,,,,
"Presley, Elvis",Are You Lonesome Tonight,DK2019,,,,
"Dylan, Bob",Lay Lady Lay,DK2019,,,,
"Williams, Vanessa",Save The Best For Last,DK2019,,,,
U2,I Still Haven't Found What I'm Looking For,DK2019,,,,
"Pickett, Wilson",Mustang Sally,DK2019,,,,
Georgia Satellites,Keep Your Hands To Yourself,DK2019,,,,
"Cyrus, Billy Ray",Achy Breaky Heart,DK2019,,,,
"Cocker, Joe",You Are So Beautiful,DK2019,,,,
Three Dog Night,Joy To The World,DK2019,,,,
Sir Mix A Lot,Baby Got Back,DK2019,,,,
Wang Chung,Everybody Have Fun Tonight,DK2019,,,,
"Pride, Charley",Kiss An Angel Good Mornin',DK2019,,,,
"Brooks, Garth",Dance,DK2019,,,,
Five Satins,In The Still Of The Night,DK2019,,,,
